number_people,date,day_of_week,month,hour,gymId
38,2022-11-10 20:14,3,11,20,15
33,2022-11-10 20:24,3,11,20,6
35,2022-11-10 20:34,3,11,20,10
39,2022-11-10 20:44,3,11,20,16
53,2022-11-10 20:54,3,11,20,14
35,2022-11-10 21:05,3,11,21,18
36,2022-11-10 21:15,3,11,21,4
45,2022-11-10 21:25,3,11,21,1
51,2022-11-10 21:35,3,11,21,7
45,2022-11-10 21:45,3,11,21,11
45,2022-11-10 21:55,3,11,21,8
34,2022-11-10 22:06,3,11,22,14
36,2022-11-10 22:16,3,11,22,7
27,2022-11-10 22:26,3,11,22,7
22,2022-11-10 22:36,3,11,22,13
28,2022-11-10 22:46,3,11,22,2
23,2022-11-10 22:56,3,11,22,11
23,2022-11-10 23:01,3,11,23,18
33,2022-11-10 23:06,3,11,23,2
22,2022-11-10 23:16,3,11,23,11
26,2022-11-10 23:26,3,11,23,12
20,2022-11-10 23:37,3,11,23,15
20,2022-11-10 23:47,3,11,23,6
28,2022-11-10 23:57,3,11,23,17
16,2022-11-11 0:07,4,11,0,5
17,2022-11-11 0:17,4,11,0,20
15,2022-11-11 0:27,4,11,0,15
18,2022-11-11 0:37,4,11,0,12
13,2022-11-11 0:47,4,11,0,8
11,2022-11-11 0:57,4,11,0,5
8,2022-11-11 1:07,4,11,1,8
1,2022-11-11 1:17,4,11,1,6
0,2022-11-11 1:27,4,11,1,15
0,2022-11-11 1:37,4,11,1,9
0,2022-11-11 1:47,4,11,1,6
0,2022-11-11 1:57,4,11,1,3
0,2022-11-11 2:07,4,11,2,9
1,2022-11-11 2:17,4,11,2,17
0,2022-11-11 2:27,4,11,2,4
0,2022-11-11 2:37,4,11,2,16
0,2022-11-11 2:47,4,11,2,18
0,2022-11-11 2:57,4,11,2,6
0,2022-11-11 3:07,4,11,3,3
0,2022-11-11 3:17,4,11,3,19
0,2022-11-11 3:27,4,11,3,10
1,2022-11-11 3:37,4,11,3,15
0,2022-11-11 3:48,4,11,3,18
0,2022-11-11 3:58,4,11,3,3
0,2022-11-11 4:08,4,11,4,7
1,2022-11-11 4:18,4,11,4,3
1,2022-11-11 4:28,4,11,4,14
0,2022-11-11 4:38,4,11,4,6
0,2022-11-11 4:48,4,11,4,15
0,2022-11-11 4:58,4,11,4,18
1,2022-11-11 5:08,4,11,5,3
1,2022-11-11 5:18,4,11,5,2
2,2022-11-11 5:28,4,11,5,14
3,2022-11-11 5:38,4,11,5,11
4,2022-11-11 5:48,4,11,5,8
3,2022-11-11 5:58,4,11,5,16
12,2022-11-11 6:08,4,11,6,5
11,2022-11-11 6:18,4,11,6,12
12,2022-11-11 6:28,4,11,6,13
9,2022-11-11 6:38,4,11,6,5
12,2022-11-11 6:48,4,11,6,4
12,2022-11-11 6:58,4,11,6,10
10,2022-11-11 7:08,4,11,7,11
12,2022-11-11 7:18,4,11,7,16
8,2022-11-11 7:28,4,11,7,18
7,2022-11-11 7:38,4,11,7,14
14,2022-11-11 7:48,4,11,7,9
13,2022-11-11 7:58,4,11,7,8
22,2022-11-11 8:09,4,11,8,19
18,2022-11-11 8:19,4,11,8,3
26,2022-11-11 8:29,4,11,8,1
24,2022-11-11 8:39,4,11,8,5
33,2022-11-11 8:49,4,11,8,10
27,2022-11-11 8:59,4,11,8,6
31,2022-11-11 9:09,4,11,9,8
30,2022-11-11 9:19,4,11,9,2
28,2022-11-11 9:29,4,11,9,20
35,2022-11-11 9:39,4,11,9,10
32,2022-11-11 9:49,4,11,9,16
31,2022-11-11 10:00,4,11,10,18
31,2022-11-11 10:10,4,11,10,20
37,2022-11-11 10:20,4,11,10,13
31,2022-11-11 10:30,4,11,10,15
27,2022-11-11 10:40,4,11,10,2
40,2022-11-11 10:50,4,11,10,7
40,2022-11-11 11:00,4,11,11,1
24,2022-11-11 11:11,4,11,11,14
28,2022-11-11 11:21,4,11,11,17
29,2022-11-11 11:31,4,11,11,20
24,2022-11-11 11:41,4,11,11,18
25,2022-11-11 11:51,4,11,11,5
32,2022-11-11 12:01,4,11,12,20
30,2022-11-11 12:11,4,11,12,3
24,2022-11-11 12:21,4,11,12,12
24,2022-11-11 12:31,4,11,12,3
22,2022-11-11 12:41,4,11,12,11
32,2022-11-11 12:51,4,11,12,19
34,2022-11-11 13:02,4,11,13,10
36,2022-11-11 13:12,4,11,13,20
37,2022-11-11 13:22,4,11,13,11
26,2022-11-11 13:32,4,11,13,11
44,2022-11-11 13:42,4,11,13,5
33,2022-11-11 13:52,4,11,13,20
29,2022-11-11 14:02,4,11,14,20
30,2022-11-11 14:12,4,11,14,18
34,2022-11-11 14:23,4,11,14,16
32,2022-11-11 14:33,4,11,14,15
37,2022-11-11 14:43,4,11,14,18
28,2022-11-11 14:53,4,11,14,12
28,2022-11-11 15:03,4,11,15,11
39,2022-11-11 15:13,4,11,15,8
34,2022-11-11 15:23,4,11,15,16
35,2022-11-11 15:34,4,11,15,7
42,2022-11-11 15:44,4,11,15,17
33,2022-11-11 15:54,4,11,15,18
38,2022-11-11 16:04,4,11,16,1
38,2022-11-11 16:14,4,11,16,4
29,2022-11-11 16:24,4,11,16,7
36,2022-11-11 16:34,4,11,16,2
39,2022-11-11 16:44,4,11,16,4
36,2022-11-11 16:55,4,11,16,4
43,2022-11-11 17:05,4,11,17,6
36,2022-11-11 17:15,4,11,17,16
29,2022-11-11 17:25,4,11,17,18
34,2022-11-11 17:35,4,11,17,11
34,2022-11-11 17:45,4,11,17,15
51,2022-11-11 18:13,4,11,18,9
45,2022-11-11 18:24,4,11,18,13
47,2022-11-11 18:34,4,11,18,6
41,2022-11-11 18:44,4,11,18,6
40,2022-11-11 18:54,4,11,18,10
34,2022-11-11 19:04,4,11,19,9
35,2022-11-11 19:15,4,11,19,1
33,2022-11-11 19:25,4,11,19,5
35,2022-11-11 19:35,4,11,19,11
34,2022-11-11 19:45,4,11,19,17
33,2022-11-11 19:55,4,11,19,2
34,2022-11-11 20:06,4,11,20,2
28,2022-11-11 20:16,4,11,20,3
34,2022-11-11 20:26,4,11,20,5
30,2022-11-11 20:36,4,11,20,13
33,2022-11-11 20:46,4,11,20,8
33,2022-11-11 20:56,4,11,20,19
36,2022-11-11 21:06,4,11,21,3
27,2022-11-11 21:17,4,11,21,14
25,2022-11-11 21:27,4,11,21,5
28,2022-11-11 21:37,4,11,21,16
30,2022-11-11 21:47,4,11,21,16
29,2022-11-11 21:57,4,11,21,12
31,2022-11-11 22:08,4,11,22,16
22,2022-11-11 22:18,4,11,22,4
20,2022-11-11 22:28,4,11,22,14
27,2022-11-11 22:39,4,11,22,1
19,2022-11-11 22:49,4,11,22,3
19,2022-11-11 23:00,4,11,23,20
24,2022-11-11 23:17,4,11,23,3
0,2022-11-11 23:27,4,11,23,14
0,2022-11-11 23:37,4,11,23,9
0,2022-11-11 23:47,4,11,23,4
2,2022-11-11 23:57,4,11,23,20
0,2022-11-12 0:07,5,11,0,4
0,2022-11-12 0:17,5,11,0,1
1,2022-11-12 0:27,5,11,0,2
0,2022-11-12 0:37,5,11,0,13
4,2022-11-12 0:47,5,11,0,14
0,2022-11-12 0:57,5,11,0,6
0,2022-11-12 1:07,5,11,1,16
0,2022-11-12 1:17,5,11,1,1
0,2022-11-12 1:27,5,11,1,10
0,2022-11-12 1:37,5,11,1,17
0,2022-11-12 1:47,5,11,1,10
0,2022-11-12 1:57,5,11,1,17
1,2022-11-12 2:07,5,11,2,11
1,2022-11-12 2:17,5,11,2,5
0,2022-11-12 2:27,5,11,2,11
0,2022-11-12 2:37,5,11,2,11
0,2022-11-12 2:47,5,11,2,6
0,2022-11-12 2:57,5,11,2,5
0,2022-11-12 3:07,5,11,3,15
0,2022-11-12 3:17,5,11,3,18
0,2022-11-12 3:27,5,11,3,6
1,2022-11-12 3:37,5,11,3,7
0,2022-11-12 3:47,5,11,3,14
0,2022-11-12 3:57,5,11,3,20
0,2022-11-12 4:07,5,11,4,9
0,2022-11-12 4:17,5,11,4,3
0,2022-11-12 4:27,5,11,4,16
1,2022-11-12 4:37,5,11,4,14
0,2022-11-12 4:48,5,11,4,8
0,2022-11-12 4:58,5,11,4,11
1,2022-11-12 5:08,5,11,5,18
1,2022-11-12 5:18,5,11,5,2
1,2022-11-12 5:28,5,11,5,14
1,2022-11-12 5:38,5,11,5,19
0,2022-11-12 5:48,5,11,5,17
0,2022-11-12 5:58,5,11,5,1
2,2022-11-12 6:08,5,11,6,15
0,2022-11-12 6:18,5,11,6,9
0,2022-11-12 6:28,5,11,6,19
1,2022-11-12 6:38,5,11,6,13
1,2022-11-12 6:48,5,11,6,17
2,2022-11-12 6:58,5,11,6,20
0,2022-11-12 7:08,5,11,7,6
2,2022-11-12 7:18,5,11,7,1
1,2022-11-12 7:28,5,11,7,5
6,2022-11-12 7:38,5,11,7,2
5,2022-11-12 7:48,5,11,7,8
8,2022-11-12 7:58,5,11,7,1
11,2022-11-12 8:08,5,11,8,13
16,2022-11-12 8:18,5,11,8,7
11,2022-11-12 8:28,5,11,8,8
20,2022-11-12 8:38,5,11,8,14
19,2022-11-12 8:48,5,11,8,12
22,2022-11-12 8:58,5,11,8,2
23,2022-11-12 9:08,5,11,9,9
33,2022-11-12 9:19,5,11,9,9
23,2022-11-12 9:29,5,11,9,2
25,2022-11-12 9:39,5,11,9,10
22,2022-11-12 9:49,5,11,9,9
22,2022-11-12 9:59,5,11,9,15
31,2022-11-12 10:09,5,11,10,5
28,2022-11-12 10:19,5,11,10,6
23,2022-11-12 10:29,5,11,10,15
19,2022-11-12 10:39,5,11,10,20
20,2022-11-12 10:50,5,11,10,20
20,2022-11-12 11:00,5,11,11,12
29,2022-11-12 11:10,5,11,11,16
23,2022-11-12 11:20,5,11,11,1
20,2022-11-12 11:30,5,11,11,1
20,2022-11-12 11:40,5,11,11,19
19,2022-11-12 11:50,5,11,11,14
20,2022-11-12 12:00,5,11,12,20
24,2022-11-12 12:10,5,11,12,4
32,2022-11-12 12:20,5,11,12,16
27,2022-11-12 12:31,5,11,12,6
21,2022-11-12 12:41,5,11,12,5
20,2022-11-12 12:51,5,11,12,14
30,2022-11-12 13:02,5,11,13,7
27,2022-11-12 13:12,5,11,13,18
27,2022-11-12 13:22,5,11,13,11
27,2022-11-12 13:32,5,11,13,14
24,2022-11-12 13:42,5,11,13,15
22,2022-11-12 13:52,5,11,13,20
26,2022-11-12 14:02,5,11,14,15
34,2022-11-12 14:13,5,11,14,1
36,2022-11-12 14:23,5,11,14,9
27,2022-11-12 14:33,5,11,14,11
25,2022-11-12 14:43,5,11,14,12
32,2022-11-12 14:53,5,11,14,8
34,2022-11-12 15:03,5,11,15,1
34,2022-11-12 15:14,5,11,15,16
26,2022-11-12 15:24,5,11,15,20
26,2022-11-12 15:34,5,11,15,4
28,2022-11-12 15:44,5,11,15,17
38,2022-11-12 16:07,5,11,16,7
30,2022-11-12 16:18,5,11,16,15
30,2022-11-12 16:28,5,11,16,19
28,2022-11-12 16:38,5,11,16,20
32,2022-11-12 16:48,5,11,16,3
28,2022-11-12 16:58,5,11,16,18
35,2022-11-12 17:08,5,11,17,10
35,2022-11-12 17:18,5,11,17,6
40,2022-11-12 17:29,5,11,17,16
45,2022-11-12 17:39,5,11,17,7
38,2022-11-12 17:49,5,11,17,8
45,2022-11-12 17:59,5,11,17,8
45,2022-11-12 18:09,5,11,18,15
45,2022-11-12 18:19,5,11,18,13
36,2022-11-12 18:30,5,11,18,13
38,2022-11-12 18:40,5,11,18,9
31,2022-11-12 18:50,5,11,18,7
34,2022-11-12 19:00,5,11,19,6
25,2022-11-12 19:10,5,11,19,12
21,2022-11-12 19:21,5,11,19,14
30,2022-11-12 19:31,5,11,19,8
23,2022-11-12 19:41,5,11,19,2
21,2022-11-12 19:51,5,11,19,13
24,2022-11-12 20:01,5,11,20,6
14,2022-11-12 20:12,5,11,20,13
24,2022-11-12 20:22,5,11,20,19
27,2022-11-12 20:32,5,11,20,6
26,2022-11-12 20:42,5,11,20,1
35,2022-11-12 20:52,5,11,20,6
30,2022-11-12 21:02,5,11,21,11
19,2022-11-12 21:12,5,11,21,15
24,2022-11-12 21:22,5,11,21,17
22,2022-11-12 21:32,5,11,21,9
24,2022-11-12 21:43,5,11,21,19
16,2022-11-12 21:53,5,11,21,15
18,2022-11-12 22:03,5,11,22,6
16,2022-11-12 22:13,5,11,22,11
19,2022-11-12 22:23,5,11,22,9
18,2022-11-12 22:33,5,11,22,6
17,2022-11-12 22:43,5,11,22,16
18,2022-11-12 22:53,5,11,22,20
18,2022-11-12 23:00,5,11,23,18
15,2022-11-12 23:03,5,11,23,11
5,2022-11-12 23:13,5,11,23,9
1,2022-11-12 23:24,5,11,23,18
0,2022-11-12 23:34,5,11,23,10
0,2022-11-12 23:44,5,11,23,11
0,2022-11-12 23:54,5,11,23,19
0,2022-11-13 0:04,6,11,0,11
0,2022-11-13 0:14,6,11,0,14
1,2022-11-13 0:24,6,11,0,3
0,2022-11-13 0:34,6,11,0,12
0,2022-11-13 0:44,6,11,0,9
3,2022-11-13 0:54,6,11,0,16
1,2022-11-13 1:04,6,11,1,10
0,2022-11-13 1:14,6,11,1,5
1,2022-11-13 1:24,6,11,1,10
0,2022-11-13 1:34,6,11,1,3
0,2022-11-13 1:44,6,11,1,4
0,2022-11-13 1:54,6,11,1,7
0,2022-11-13 2:04,6,11,2,14
2,2022-11-13 2:14,6,11,2,17
0,2022-11-13 2:24,6,11,2,14
0,2022-11-13 2:34,6,11,2,2
0,2022-11-13 2:44,6,11,2,2
0,2022-11-13 2:54,6,11,2,16
0,2022-11-13 3:04,6,11,3,2
1,2022-11-13 3:14,6,11,3,4
1,2022-11-13 3:24,6,11,3,2
0,2022-11-13 3:34,6,11,3,10
0,2022-11-13 3:44,6,11,3,5
0,2022-11-13 3:54,6,11,3,6
0,2022-11-13 4:04,6,11,4,7
0,2022-11-13 4:14,6,11,4,20
0,2022-11-13 4:24,6,11,4,5
0,2022-11-13 4:34,6,11,4,8
0,2022-11-13 4:44,6,11,4,9
0,2022-11-13 4:54,6,11,4,2
1,2022-11-13 5:04,6,11,5,18
0,2022-11-13 5:14,6,11,5,9
0,2022-11-13 5:24,6,11,5,15
0,2022-11-13 5:34,6,11,5,2
0,2022-11-13 5:44,6,11,5,1
0,2022-11-13 5:54,6,11,5,13
0,2022-11-13 6:04,6,11,6,14
0,2022-11-13 6:14,6,11,6,10
0,2022-11-13 6:24,6,11,6,17
0,2022-11-13 6:34,6,11,6,20
0,2022-11-13 6:44,6,11,6,9
2,2022-11-13 6:54,6,11,6,3
0,2022-11-13 7:04,6,11,7,14
0,2022-11-13 7:14,6,11,7,9
0,2022-11-13 7:24,6,11,7,10
0,2022-11-13 7:34,6,11,7,14
1,2022-11-13 7:44,6,11,7,5
0,2022-11-13 7:54,6,11,7,20
4,2022-11-13 8:04,6,11,8,12
11,2022-11-13 8:14,6,11,8,15
11,2022-11-13 8:24,6,11,8,4
15,2022-11-13 8:35,6,11,8,20
16,2022-11-13 8:45,6,11,8,4
11,2022-11-13 8:55,6,11,8,3
11,2022-11-13 9:05,6,11,9,5
19,2022-11-13 9:15,6,11,9,12
25,2022-11-13 9:25,6,11,9,2
24,2022-11-13 9:35,6,11,9,7
22,2022-11-13 9:45,6,11,9,2
22,2022-11-13 9:55,6,11,9,9
24,2022-11-13 10:06,6,11,10,20
20,2022-11-13 10:16,6,11,10,5
15,2022-11-13 10:26,6,11,10,2
19,2022-11-13 10:36,6,11,10,1
25,2022-11-13 10:46,6,11,10,9
31,2022-11-13 10:56,6,11,10,7
22,2022-11-13 11:06,6,11,11,20
16,2022-11-13 11:16,6,11,11,9
10,2022-11-13 11:26,6,11,11,9
22,2022-11-13 11:36,6,11,11,17
14,2022-11-13 11:46,6,11,11,11
20,2022-11-13 11:56,6,11,11,17
26,2022-11-13 12:07,6,11,12,9
21,2022-11-13 12:17,6,11,12,13
18,2022-11-13 12:27,6,11,12,3
21,2022-11-13 12:37,6,11,12,5
17,2022-11-13 12:47,6,11,12,8
18,2022-11-13 12:57,6,11,12,18
20,2022-11-13 13:07,6,11,13,19
22,2022-11-13 13:18,6,11,13,16
14,2022-11-13 13:28,6,11,13,7
16,2022-11-13 13:38,6,11,13,16
15,2022-11-13 13:48,6,11,13,1
14,2022-11-13 13:58,6,11,13,8
15,2022-11-13 14:08,6,11,14,15
23,2022-11-13 14:18,6,11,14,18
25,2022-11-13 14:28,6,11,14,5
25,2022-11-13 14:38,6,11,14,5
22,2022-11-13 14:48,6,11,14,10
27,2022-11-13 14:58,6,11,14,13
31,2022-11-13 15:09,6,11,15,2
25,2022-11-13 15:19,6,11,15,6
20,2022-11-13 15:29,6,11,15,17
22,2022-11-13 15:39,6,11,15,3
14,2022-11-13 15:49,6,11,15,7
21,2022-11-13 15:59,6,11,15,16
20,2022-11-13 16:09,6,11,16,20
21,2022-11-13 16:19,6,11,16,17
31,2022-11-13 16:29,6,11,16,4
30,2022-11-13 16:39,6,11,16,14
26,2022-11-13 16:49,6,11,16,9
29,2022-11-13 16:59,6,11,16,2
38,2022-11-13 17:10,6,11,17,11
30,2022-11-13 17:20,6,11,17,13
25,2022-11-13 17:30,6,11,17,12
24,2022-11-13 17:40,6,11,17,16
29,2022-11-13 17:50,6,11,17,17
37,2022-11-13 18:00,6,11,18,8
28,2022-11-13 18:11,6,11,18,20
25,2022-11-13 18:21,6,11,18,10
24,2022-11-13 18:31,6,11,18,15
29,2022-11-13 18:41,6,11,18,8
28,2022-11-13 18:51,6,11,18,7
25,2022-11-13 19:01,6,11,19,5
23,2022-11-13 19:11,6,11,19,1
29,2022-11-13 19:22,6,11,19,14
32,2022-11-13 19:32,6,11,19,6
24,2022-11-13 19:42,6,11,19,11
25,2022-11-13 19:52,6,11,19,11
27,2022-11-13 20:02,6,11,20,16
29,2022-11-13 20:12,6,11,20,1
32,2022-11-13 20:22,6,11,20,11
37,2022-11-13 20:33,6,11,20,2
29,2022-11-13 20:43,6,11,20,12
28,2022-11-13 20:53,6,11,20,5
26,2022-11-13 21:03,6,11,21,20
26,2022-11-13 21:13,6,11,21,18
33,2022-11-13 21:24,6,11,21,2
29,2022-11-13 21:34,6,11,21,5
21,2022-11-13 21:44,6,11,21,12
23,2022-11-13 21:54,6,11,21,18
29,2022-11-13 22:04,6,11,22,19
25,2022-11-13 22:14,6,11,22,11
33,2022-11-13 22:24,6,11,22,16
30,2022-11-13 22:35,6,11,22,17
24,2022-11-13 22:45,6,11,22,4
28,2022-11-13 22:55,6,11,22,4
28,2022-11-13 23:00,6,11,23,11
29,2022-11-13 23:05,6,11,23,2
23,2022-11-13 23:15,6,11,23,3
22,2022-11-13 23:25,6,11,23,4
25,2022-11-13 23:35,6,11,23,7
20,2022-11-13 23:45,6,11,23,12
27,2022-11-13 23:55,6,11,23,18
24,2022-11-14 0:06,0,11,0,2
17,2022-11-14 0:16,0,11,0,5
25,2022-11-14 0:26,0,11,0,17
24,2022-11-14 0:36,0,11,0,10
16,2022-11-14 0:46,0,11,0,8
10,2022-11-14 0:56,0,11,0,14
4,2022-11-14 1:06,0,11,1,9
1,2022-11-14 1:16,0,11,1,1
1,2022-11-14 1:26,0,11,1,9
0,2022-11-14 1:36,0,11,1,1
0,2022-11-14 1:46,0,11,1,18
0,2022-11-14 1:56,0,11,1,19
0,2022-11-14 2:06,0,11,2,4
1,2022-11-14 2:16,0,11,2,16
0,2022-11-14 2:26,0,11,2,13
0,2022-11-14 2:36,0,11,2,5
0,2022-11-14 2:46,0,11,2,11
0,2022-11-14 2:56,0,11,2,11
0,2022-11-14 3:07,0,11,3,6
0,2022-11-14 3:17,0,11,3,16
0,2022-11-14 3:27,0,11,3,11
0,2022-11-14 3:37,0,11,3,16
0,2022-11-14 3:47,0,11,3,18
0,2022-11-14 3:57,0,11,3,14
1,2022-11-14 4:07,0,11,4,8
0,2022-11-14 4:17,0,11,4,2
0,2022-11-14 4:27,0,11,4,12
0,2022-11-14 4:37,0,11,4,19
0,2022-11-14 4:47,0,11,4,20
1,2022-11-14 4:57,0,11,4,6
0,2022-11-14 5:07,0,11,5,9
1,2022-11-14 5:17,0,11,5,18
0,2022-11-14 5:27,0,11,5,1
1,2022-11-14 5:37,0,11,5,17
4,2022-11-14 5:47,0,11,5,10
2,2022-11-14 5:57,0,11,5,9
11,2022-11-14 6:07,0,11,6,15
11,2022-11-14 6:17,0,11,6,5
10,2022-11-14 6:27,0,11,6,6
9,2022-11-14 6:37,0,11,6,8
20,2022-11-14 6:47,0,11,6,13
17,2022-11-14 6:57,0,11,6,7
19,2022-11-14 7:07,0,11,7,14
22,2022-11-14 7:17,0,11,7,18
14,2022-11-14 7:27,0,11,7,5
17,2022-11-14 7:37,0,11,7,19
18,2022-11-14 7:47,0,11,7,20
20,2022-11-14 7:58,0,11,7,17
20,2022-11-14 8:08,0,11,8,12
26,2022-11-14 8:18,0,11,8,12
22,2022-11-14 8:28,0,11,8,12
23,2022-11-14 8:39,0,11,8,6
25,2022-11-14 8:49,0,11,8,3
25,2022-11-14 8:59,0,11,8,14
33,2022-11-14 9:09,0,11,9,11
27,2022-11-14 9:19,0,11,9,12
34,2022-11-14 9:29,0,11,9,7
25,2022-11-14 9:40,0,11,9,9
34,2022-11-14 9:50,0,11,9,14
34,2022-11-14 10:00,0,11,10,10
44,2022-11-14 10:10,0,11,10,11
25,2022-11-14 10:20,0,11,10,15
24,2022-11-14 10:30,0,11,10,20
31,2022-11-14 10:41,0,11,10,11
26,2022-11-14 10:51,0,11,10,17
25,2022-11-14 11:01,0,11,11,13
30,2022-11-14 11:11,0,11,11,17
27,2022-11-14 11:21,0,11,11,6
24,2022-11-14 11:31,0,11,11,19
28,2022-11-14 11:41,0,11,11,7
34,2022-11-14 11:51,0,11,11,16
38,2022-11-14 12:01,0,11,12,5
40,2022-11-14 12:11,0,11,12,18
38,2022-11-14 12:21,0,11,12,2
31,2022-11-14 12:31,0,11,12,13
38,2022-11-14 12:41,0,11,12,7
33,2022-11-14 12:51,0,11,12,15
34,2022-11-14 13:01,0,11,13,4
40,2022-11-14 13:11,0,11,13,7
30,2022-11-14 13:21,0,11,13,16
31,2022-11-14 13:31,0,11,13,3
26,2022-11-14 13:41,0,11,13,6
24,2022-11-14 13:51,0,11,13,2
26,2022-11-14 14:01,0,11,14,8
30,2022-11-14 14:11,0,11,14,2
34,2022-11-14 14:21,0,11,14,10
28,2022-11-14 14:32,0,11,14,11
30,2022-11-14 14:42,0,11,14,5
24,2022-11-14 14:52,0,11,14,11
34,2022-11-14 15:02,0,11,15,4
27,2022-11-14 15:12,0,11,15,3
35,2022-11-14 15:22,0,11,15,13
26,2022-11-14 15:32,0,11,15,20
36,2022-11-14 15:42,0,11,15,8
26,2022-11-14 15:52,0,11,15,2
33,2022-11-14 16:02,0,11,16,13
39,2022-11-14 16:12,0,11,16,17
39,2022-11-14 16:22,0,11,16,8
31,2022-11-14 16:32,0,11,16,6
27,2022-11-14 16:42,0,11,16,9
34,2022-11-14 16:52,0,11,16,19
29,2022-11-14 17:02,0,11,17,12
35,2022-11-14 17:12,0,11,17,8
44,2022-11-14 17:22,0,11,17,15
26,2022-11-14 17:32,0,11,17,12
44,2022-11-14 17:42,0,11,17,6
46,2022-11-14 17:52,0,11,17,6
44,2022-11-14 18:02,0,11,18,11
39,2022-11-14 18:12,0,11,18,9
42,2022-11-14 18:22,0,11,18,11
56,2022-11-14 18:32,0,11,18,14
56,2022-11-14 18:43,0,11,18,15
42,2022-11-14 18:53,0,11,18,13
45,2022-11-14 19:03,0,11,19,19
49,2022-11-14 19:13,0,11,19,16
45,2022-11-14 19:23,0,11,19,11
36,2022-11-14 19:33,0,11,19,4
41,2022-11-14 19:43,0,11,19,3
38,2022-11-14 19:53,0,11,19,10
40,2022-11-14 20:03,0,11,20,7
36,2022-11-14 20:13,0,11,20,8
39,2022-11-14 20:23,0,11,20,5
34,2022-11-14 20:33,0,11,20,17
41,2022-11-14 20:43,0,11,20,1
44,2022-11-14 20:53,0,11,20,5
43,2022-11-14 21:03,0,11,21,9
25,2022-11-14 21:13,0,11,21,12
36,2022-11-14 21:23,0,11,21,8
33,2022-11-14 21:33,0,11,21,8
40,2022-11-14 21:43,0,11,21,16
35,2022-11-14 21:53,0,11,21,14
35,2022-11-14 22:03,0,11,22,5
38,2022-11-14 22:13,0,11,22,14
31,2022-11-14 22:23,0,11,22,10
36,2022-11-14 22:33,0,11,22,7
29,2022-11-14 22:43,0,11,22,4
33,2022-11-14 22:53,0,11,22,15
27,2022-11-14 23:00,0,11,23,12
38,2022-11-14 23:03,0,11,23,4
41,2022-11-14 23:13,0,11,23,1
34,2022-11-14 23:23,0,11,23,3
43,2022-11-14 23:33,0,11,23,19
35,2022-11-14 23:43,0,11,23,5
29,2022-11-14 23:54,0,11,23,16
32,2022-11-15 0:04,1,11,0,15
27,2022-11-15 0:14,1,11,0,15
34,2022-11-15 0:24,1,11,0,20
22,2022-11-15 0:34,1,11,0,14
17,2022-11-15 0:44,1,11,0,12
15,2022-11-15 0:54,1,11,0,9
9,2022-11-15 1:04,1,11,1,11
5,2022-11-15 1:14,1,11,1,1
2,2022-11-15 1:24,1,11,1,14
0,2022-11-15 1:34,1,11,1,14
0,2022-11-15 1:44,1,11,1,10
0,2022-11-15 1:54,1,11,1,2
0,2022-11-15 2:04,1,11,2,16
2,2022-11-15 2:14,1,11,2,3
1,2022-11-15 2:24,1,11,2,6
0,2022-11-15 2:34,1,11,2,6
0,2022-11-15 2:44,1,11,2,12
0,2022-11-15 2:54,1,11,2,14
2,2022-11-15 3:04,1,11,3,11
0,2022-11-15 3:14,1,11,3,7
0,2022-11-15 3:24,1,11,3,7
0,2022-11-15 3:34,1,11,3,15
0,2022-11-15 3:44,1,11,3,18
0,2022-11-15 3:54,1,11,3,6
0,2022-11-15 4:04,1,11,4,9
0,2022-11-15 4:14,1,11,4,8
0,2022-11-15 4:24,1,11,4,11
0,2022-11-15 4:34,1,11,4,16
0,2022-11-15 4:44,1,11,4,3
0,2022-11-15 4:54,1,11,4,1
0,2022-11-15 5:04,1,11,5,4
0,2022-11-15 5:14,1,11,5,4
0,2022-11-15 5:24,1,11,5,3
1,2022-11-15 5:34,1,11,5,19
1,2022-11-15 5:44,1,11,5,12
3,2022-11-15 5:54,1,11,5,6
6,2022-11-15 6:04,1,11,6,1
10,2022-11-15 6:14,1,11,6,15
6,2022-11-15 6:24,1,11,6,14
9,2022-11-15 6:34,1,11,6,9
11,2022-11-15 6:44,1,11,6,20
14,2022-11-15 6:54,1,11,6,12
18,2022-11-15 7:04,1,11,7,15
23,2022-11-15 7:14,1,11,7,5
19,2022-11-15 7:24,1,11,7,18
15,2022-11-15 7:34,1,11,7,10
15,2022-11-15 7:44,1,11,7,3
22,2022-11-15 7:55,1,11,7,6
29,2022-11-15 8:05,1,11,8,17
33,2022-11-15 8:15,1,11,8,8
33,2022-11-15 8:25,1,11,8,5
24,2022-11-15 8:35,1,11,8,13
26,2022-11-15 8:45,1,11,8,17
35,2022-11-15 8:55,1,11,8,19
23,2022-11-15 9:05,1,11,9,19
32,2022-11-15 9:15,1,11,9,11
33,2022-11-15 9:25,1,11,9,10
31,2022-11-15 9:35,1,11,9,7
29,2022-11-15 9:45,1,11,9,18
33,2022-11-15 9:55,1,11,9,8
35,2022-11-15 10:05,1,11,10,3
29,2022-11-15 10:15,1,11,10,3
33,2022-11-15 10:25,1,11,10,10
29,2022-11-15 10:35,1,11,10,6
32,2022-11-15 10:45,1,11,10,18
33,2022-11-15 10:55,1,11,10,20
29,2022-11-15 11:05,1,11,11,13
35,2022-11-15 11:15,1,11,11,14
35,2022-11-15 11:25,1,11,11,16
25,2022-11-15 11:35,1,11,11,13
33,2022-11-15 11:46,1,11,11,19
